period,minute,seconds,matchId,type,swimoff_homeTeamSwimmer_playerId,swimoff_homeTeamSwimmer_teamId,swimoff_awayTeamSwimmer_teamId,swimoff_awayTeamSwimmer_playerId,swimoff_winnerSwimmer_teamId,swimoff_winnerSwimmer_playerId,shot_teamId,shot_type,shot_takenBy_playerId,shot_takenBy_teamId,shot_assistedBy_playerId,shot_isGoal,shot_isFastBreak,shot_isDirectFromFoul,shot_locationX,shot_locationY,shot_targetX,shot_targetY,shot_savedBy_playerId,shot_savedBy_teamId,shot_blockedBy_playerId,shot_blockedBy_teamId,shot_blockedBy_positionId,turnover_teamId,turnover_type,turnover_lostPossesionPlayer_playerId,turnover_lostPossesionPlayer_teamId,turnover_wonPossesionPlayer_playerId,turnover_wonPossesionPlayer_teamId,exclusion_teamId,exclusion_type,exclusion_excludedPlayer_playerId,exclusion_excludedPlayer_teamId,exclusion_fouledPlayer_playerId,exclusion_fouledPlayer_teamId,exclusion_isPenaltyExclusion,exclusion_isDoubleExclusion,exclusion_locationX,exclusion_locationY,timeout_teamId,team_id,swimoff_home,swimoff_away,swimoff_winner,shot_taken_by,shot_assist_by,shot_saved_by,turnover_lost_by,turnover_won_by,exclusion_foul_by,exclusion_drawn_by,shot_blocked_by,home_team_id,away_team_id,game_time_seconds,team_id_last,game_time_seconds_last,timeout_taken
Overtime,0,0,12203,Shot,,,,,,,2660.0,Penalty_Shootout,12194.0,2660.0,,True,False,False,0.511,0.193,0.319,0.941,,,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,Bogdan Djerkovic, , , , , , , ,2660,2528,0,2660.0,0.0,
Overtime,0,0,12203,Shot,,,,,,,2660.0,Penalty_Shootout,12194.0,2660.0,,True,False,False,0.528,0.199,0.635,0.646,,,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,Bogdan Djerkovic, , , , , , , ,2660,2528,0,2660.0,0.0,
Overtime,0,0,12203,Shot,,,,,,,2660.0,Penalty_Shootout,12202.0,2660.0,,False,False,False,0.494,0.205,0.709,0.519,2375.0,2528.0,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,Reuel Mark D'Souza, ,Joao Pedro Serra, , , , , ,2660,2528,0,2660.0,0.0,
Overtime,0,0,12203,Shot,,,,,,,2528.0,Penalty_Shootout,19458.0,2528.0,,True,False,False,0.509,0.196,0.276,0.654,,,,,,,,,,,,,,,,,,,,,,,2528.0, , , ,Pedro Real, , , , , , , ,2660,2528,0,2660.0,0.0,
Overtime,0,0,12203,Shot,,,,,,,2528.0,Penalty_Shootout,19458.0,2528.0,,True,False,False,0.51,0.199,0.752,0.452,,,,,,,,,,,,,,,,,,,,,,,2528.0, , , ,Pedro Real, , , , , , , ,2660,2528,0,2528.0,0.0,
Overtime,0,0,12203,Shot,,,,,,,2660.0,Regular_Attack,16881.0,2660.0,,True,False,False,0.52,0.213,0.257,0.875,,,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,David Lapins, , , , , , , ,2660,2528,0,2528.0,0.0,
First_Period,8,0,12204,Swim_Off,8093.0,1192.0,1190.0,12170.0,1190.0,12170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,Matthew Byrnes,Taiyo Watanabe,Taiyo Watanabe, , , , , , , , ,1192,1190,1920,2660.0,0.0,
First_Period,7,36,12204,Shot,,,,,,,1190.0,Regular_Attack,4759.0,1190.0,,False,False,False,0.704,0.261,,,,,15258.0,1192.0,401.0,,,,,,,,,,,,,,,,,,1190.0, , , ,Toi Suzuki, , , , , , ,Marcus Berehulak,1192,1190,1896,1190.0,1920.0,
First_Period,7,15,12204,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1192.0,Lost_Ball,8093.0,1192.0,,,,,,,,,,,,,,1192.0, , , , , , ,Matthew Byrnes, , , , ,1192,1190,1875,1190.0,1896.0,
First_Period,6,54,12204,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1190.0,Lost_Ball,4759.0,1190.0,15258.0,1192.0,,,,,,,,,,,,1190.0, , , , , , ,Toi Suzuki,Marcus Berehulak, , , ,1192,1190,1854,1192.0,1875.0,
First_Period,6,41,12204,Shot,,,,,,,1192.0,Regular_Attack,4749.0,1192.0,15258.0,True,False,False,0.533,0.111,0.595,0.604,,,,,,,,,,,,,,,,,,,,,,,1192.0, , , ,Nathan Power,Marcus Berehulak, , , , , , ,1192,1190,1841,1190.0,1854.0,
First_Period,6,22,12204,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.0,Exclusion,4750.0,1192.0,4765.0,1190.0,False,False,0.507,0.084,,1190.0, , , , , , , , ,Tim Putt,Kenta Araki, ,1192,1190,1822,1192.0,1841.0,
First_Period,6,4,12204,Shot,,,,,,,1190.0,Power_Play,4755.0,1190.0,,False,False,False,0.331,0.14,0.258,0.309,,,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Seiya Adachi, , , , , , , ,1192,1190,1804,1190.0,1822.0,
First_Period,5,35,12204,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1192.0,Clock_Expired,8111.0,1192.0,,,,,,,,,,,,,,1192.0, , , , , , ,Luka Krstic, , , , ,1192,1190,1775,1190.0,1804.0,
First_Period,5,25,12204,Shot,,,,,,,1190.0,Regular_Attack,4761.0,1190.0,4759.0,True,False,False,0.279,0.215,0.454,0.447,12175.0,1192.0,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Mitsuru Takata,Toi Suzuki,Nic Porter, , , , , ,1192,1190,1765,1192.0,1775.0,
First_Period,5,0,12204,Shot,,,,,,,1192.0,Regular_Attack,4749.0,1192.0,,True,False,False,0.501,0.249,0.764,0.705,,,,,,,,,,,,,,,,,,,,,,,1192.0, , , ,Nathan Power, , , , , , , ,1192,1190,1740,1190.0,1765.0,
First_Period,4,33,12204,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1190.0,Lost_Ball,24831.0,1190.0,15258.0,1192.0,,,,,,,,,,,,1190.0, , , , , , ,Toshiyuki Maeda,Marcus Berehulak, , , ,1192,1190,1713,1192.0,1740.0,
First_Period,4,15,12204,Shot,,,,,,,1192.0,Regular_Attack,19482.0,1192.0,,False,False,False,0.831,0.102,0.706,0.301,,,,,,,,,,,,,,,,,,,,,,,1192.0, , , ,Jacob Mercep, , , , , , , ,1192,1190,1695,1190.0,1713.0,
First_Period,3,59,12204,Shot,,,,,,,1192.0,Regular_Attack,4749.0,1192.0,15258.0,True,False,False,0.617,0.106,0.793,0.644,,,,,,,,,,,,,,,,,,,,,,,1192.0, , , ,Nathan Power,Marcus Berehulak, , , , , , ,1192,1190,1679,1192.0,1695.0,
First_Period,3,30,12204,Shot,,,,,,,1190.0,Regular_Attack,12174.0,1190.0,,False,False,False,0.696,0.18,,,,,8092.0,1192.0,401.0,,,,,,,,,,,,,,,,,,1190.0, , , ,Kiyomu Date, , , , , , ,Charlie Negus,1192,1190,1650,1192.0,1679.0,
First_Period,3,3,12204,Shot,,,,,,,1192.0,Regular_Attack,15258.0,1192.0,,False,False,False,0.066,0.18,0.275,0.862,15270.0,1190.0,,,,,,,,,,,,,,,,,,,,,1192.0, , , ,Marcus Berehulak, ,Towa Nishimura, , , , , ,1192,1190,1623,1190.0,1650.0,
First_Period,2,50,12204,Shot,,,,,,,1190.0,Regular_Attack,12174.0,1190.0,4755.0,True,False,False,0.432,0.065,0.284,0.601,,,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Kiyomu Date,Seiya Adachi, , , , , , ,1192,1190,1610,1192.0,1623.0,
First_Period,2,37,12204,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,Exclusion,12174.0,1190.0,4749.0,1192.0,False,False,0.475,0.068,,1192.0, , , , , , , , ,Kiyomu Date,Nathan Power, ,1192,1190,1597,1190.0,1610.0,
First_Period,2,17,12204,Shot,,,,,,,1192.0,Power_Play,15258.0,1192.0,,False,False,False,0.412,0.203,,,,,4755.0,1190.0,401.0,,,,,,,,,,,,,,,,,,1192.0, , , ,Marcus Berehulak, , , , , , ,Seiya Adachi,1192,1190,1577,1192.0,1597.0,
First_Period,1,57,12204,Shot,,,,,,,1190.0,Regular_Attack,4761.0,1190.0,,False,False,False,0.488,0.305,0.748,0.907,12175.0,1192.0,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Mitsuru Takata, ,Nic Porter, , , , , ,1192,1190,1557,1192.0,1577.0,
First_Period,1,38,12204,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.0,Exclusion,4750.0,1192.0,,,False,False,0.436,0.071,,1190.0, , , , , , , , ,Tim Putt, , ,1192,1190,1538,1190.0,1557.0,
First_Period,1,28,12204,Shot,,,,,,,1190.0,Power_Play,15271.0,1190.0,4759.0,True,False,False,0.663,0.113,0.241,0.468,,,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Ikkei Nitta,Toi Suzuki, , , , , , ,1192,1190,1528,1190.0,1538.0,
First_Period,0,58,12204,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1192.0,Clock_Expired,15258.0,1192.0,,,,,,,,,,,,,,1192.0, , , , , , ,Marcus Berehulak, , , , ,1192,1190,1498,1190.0,1528.0,
First_Period,0,48,12204,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.0,Exclusion,8108.0,1192.0,12170.0,1190.0,False,False,0.697,0.083,,1190.0, , , , , , , , ,Andrej Grgurevic,Taiyo Watanabe, ,1192,1190,1488,1192.0,1498.0,
First_Period,0,42,12204,Shot,,,,,,,1190.0,Power_Play,12174.0,1190.0,,False,False,False,0.626,0.146,0.677,0.457,12175.0,1192.0,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Kiyomu Date, ,Nic Porter, , , , , ,1192,1190,1482,1190.0,1488.0,
First_Period,0,32,12204,Shot,,,,,,,1190.0,Power_Play,4763.0,1190.0,,False,False,False,0.324,0.188,0.893,0.952,,,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Yusuke Inaba, , , , , , , ,1192,1190,1472,1190.0,1482.0,
First_Period,0,12,12204,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1192.0,Lost_Ball,8093.0,1192.0,,,,,,,,,,,,,,1192.0, , , , , , ,Matthew Byrnes, , , , ,1192,1190,1452,1190.0,1472.0,
First_Period,0,4,12204,Shot,,,,,,,1190.0,Regular_Attack,12170.0,1190.0,,False,True,False,0.678,0.098,0.443,0.838,12175.0,1192.0,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Taiyo Watanabe, ,Nic Porter, , , , , ,1192,1190,1444,1192.0,1452.0,
First_Period,0,2,12204,Shot,,,,,,,1190.0,Regular_Attack,4755.0,1190.0,,False,False,False,0.358,0.272,0.621,0.516,12175.0,1192.0,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Seiya Adachi, ,Nic Porter, , , , , ,1192,1190,1442,1190.0,1444.0,
Second_Period,8,0,12204,Swim_Off,8093.0,1192.0,1190.0,4759.0,1192.0,8093.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.0,Matthew Byrnes,Toi Suzuki,Matthew Byrnes, , , , , , , , ,1192,1190,1440,1190.0,1442.0,
Second_Period,7,31,12204,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1192.0,Clock_Expired,4750.0,1192.0,,,,,,,,,,,,,,1192.0, , , , , , ,Tim Putt, , , , ,1192,1190,1411,1192.0,1440.0,
Second_Period,7,2,12204,Shot,,,,,,,1190.0,Regular_Attack,4755.0,1190.0,,False,False,False,0.517,0.29,,,,,4749.0,1192.0,401.0,,,,,,,,,,,,,,,,,,1190.0, , , ,Seiya Adachi, , , , , , ,Nathan Power,1192,1190,1382,1192.0,1411.0,
Second_Period,6,44,12204,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1190.0,Offensive_Foul,4755.0,1190.0,,,,,,,,,,,,,,1190.0, , , , , , ,Seiya Adachi, , , , ,1192,1190,1364,1190.0,1382.0,
Second_Period,6,32,12204,Shot,,,,,,,1190.0,Regular_Attack,4755.0,1190.0,,False,False,False,0.437,0.166,0.53,0.548,12175.0,1192.0,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Seiya Adachi, ,Nic Porter, , , , , ,1192,1190,1352,1190.0,1364.0,
Second_Period,6,7,12204,Shot,,,,,,,1192.0,Regular_Attack,8093.0,1192.0,,False,False,False,0.219,0.188,0.639,0.388,15270.0,1190.0,,,,,,,,,,,,,,,,,,,,,1192.0, , , ,Matthew Byrnes, ,Towa Nishimura, , , , , ,1192,1190,1327,1190.0,1352.0,
Second_Period,5,51,12204,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1192.0,Lost_Ball,8092.0,1192.0,,,,,,,,,,,,,,1192.0, , , , , , ,Charlie Negus, , , , ,1192,1190,1311,1192.0,1327.0,
Second_Period,5,23,12204,Shot,,,,,,,1190.0,Regular_Attack,12171.0,1190.0,,True,False,False,0.461,0.256,0.291,0.396,,,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Daichi Ogihara, , , , , , , ,1192,1190,1283,1192.0,1311.0,
Second_Period,4,54,12204,Shot,,,,,,,1192.0,Regular_Attack,4749.0,1192.0,,False,False,False,0.702,0.264,0.708,0.511,15270.0,1190.0,,,,,,,,,,,,,,,,,,,,,1192.0, , , ,Nathan Power, ,Towa Nishimura, , , , , ,1192,1190,1254,1190.0,1283.0,
Second_Period,4,38,12204,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.0,Exclusion,19482.0,1192.0,,,False,False,,,,1190.0, , , , , , , , ,Jacob Mercep, , ,1192,1190,1238,1192.0,1254.0,
Second_Period,4,25,12204,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1190.0,Lost_Ball,4759.0,1190.0,15258.0,1192.0,,,,,,,,,,,,1190.0, , , , , , ,Toi Suzuki,Marcus Berehulak, , , ,1192,1190,1225,1190.0,1238.0,
Second_Period,4,9,12204,Shot,,,,,,,1192.0,Regular_Attack,8093.0,1192.0,,False,False,False,0.816,0.28,0.849,0.904,,,,,,,,,,,,,,,,,,,,,,,1192.0, , , ,Matthew Byrnes, , , , , , , ,1192,1190,1209,1190.0,1225.0,
Second_Period,3,53,12204,Shot,,,,,,,1190.0,Regular_Attack,4763.0,1190.0,,False,False,False,0.376,0.186,0.272,0.846,12175.0,1192.0,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Yusuke Inaba, ,Nic Porter, , , , , ,1192,1190,1193,1192.0,1209.0,
Second_Period,3,30,12204,Shot,,,,,,,1192.0,Regular_Attack,8093.0,1192.0,,True,False,False,0.691,0.268,0.802,0.931,,,,,,,,,,,,,,,,,,,,,,,1192.0, , , ,Matthew Byrnes, , , , , , , ,1192,1190,1170,1190.0,1193.0,
Second_Period,3,7,12204,Shot,,,,,,,1190.0,Regular_Attack,4761.0,1190.0,4763.0,True,False,False,0.674,0.185,0.466,0.444,,,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Mitsuru Takata,Yusuke Inaba, , , , , , ,1192,1190,1147,1192.0,1170.0,
Second_Period,2,46,12204,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,Penalty,12170.0,1190.0,15258.0,1192.0,False,False,0.298,0.078,,1192.0, , , , , , , , ,Taiyo Watanabe,Marcus Berehulak, ,1192,1190,1126,1190.0,1147.0,
Second_Period,2,46,12204,Shot,,,,,,,1192.0,Penalty,19482.0,1192.0,,True,False,False,0.5,0.211,0.757,0.625,15270.0,1190.0,,,,,,,,,,,,,,,,,,,,,1192.0, , , ,Jacob Mercep, ,Towa Nishimura, , , , , ,1192,1190,1126,1192.0,1126.0,
Second_Period,2,20,12204,Shot,,,,,,,1190.0,Regular_Attack,12170.0,1190.0,,False,False,False,0.521,0.31,0.702,0.54,12175.0,1192.0,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Taiyo Watanabe, ,Nic Porter, , , , , ,1192,1190,1100,1192.0,1126.0,
Second_Period,1,59,12204,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1190.0,Lost_Ball,4763.0,1190.0,8093.0,1192.0,,,,,,,,,,,,1190.0, , , , , , ,Yusuke Inaba,Matthew Byrnes, , , ,1192,1190,1079,1190.0,1100.0,
Second_Period,1,46,12204,Shot,,,,,,,1192.0,Regular_Attack,8108.0,1192.0,,False,False,False,0.517,0.128,0.397,0.755,15270.0,1190.0,,,,,,,,,,,,,,,,,,,,,1192.0, , , ,Andrej Grgurevic, ,Towa Nishimura, , , , , ,1192,1190,1066,1190.0,1079.0,
Second_Period,1,40,12204,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.0,Exclusion,8108.0,1192.0,,,False,False,,,,1190.0, , , , , , , , ,Andrej Grgurevic, , ,1192,1190,1060,1192.0,1066.0,
Second_Period,1,29,12204,Shot,,,,,,,1190.0,Power_Play,4763.0,1190.0,,False,False,False,0.501,0.227,0.695,0.436,12175.0,1192.0,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Yusuke Inaba, ,Nic Porter, , , , , ,1192,1190,1049,1190.0,1060.0,
Second_Period,1,9,12204,Shot,,,,,,,1190.0,Regular_Attack,4763.0,1190.0,,False,False,False,0.31,0.138,,,,,4749.0,1192.0,401.0,,,,,,,,,,,,,,,,,,1190.0, , , ,Yusuke Inaba, , , , , , ,Nathan Power,1192,1190,1029,1190.0,1049.0,
Second_Period,0,49,12204,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1192.0,Lost_Ball,8092.0,1192.0,4755.0,1190.0,,,,,,,,,,,,1192.0, , , , , , ,Charlie Negus,Seiya Adachi, , , ,1192,1190,1009,1190.0,1029.0,
Second_Period,0,38,12204,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.0,Exclusion,15258.0,1192.0,4765.0,1190.0,False,False,0.468,0.07,,1190.0, , , , , , , , ,Marcus Berehulak,Kenta Araki, ,1192,1190,998,1192.0,1009.0,
Second_Period,0,33,12204,Shot,,,,,,,1190.0,Power_Play,4765.0,1190.0,12174.0,True,False,False,0.398,0.085,0.269,0.832,,,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Kenta Araki,Kiyomu Date, , , , , , ,1192,1190,993,1190.0,998.0,
Second_Period,0,13,12204,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,Exclusion,4765.0,1190.0,15259.0,1192.0,False,False,0.479,0.062,,1192.0, , , , , , , , ,Kenta Araki,Sam Nangle, ,1192,1190,973,1190.0,993.0,
Second_Period,0,8,12204,Shot,,,,,,,1192.0,Power_Play,8093.0,1192.0,,False,False,False,0.195,0.108,0.354,0.625,15270.0,1190.0,,,,,,,,,,,,,,,,,,,,,1192.0, , , ,Matthew Byrnes, ,Towa Nishimura, , , , , ,1192,1190,968,1192.0,973.0,
Third_Period,8,0,12204,Swim_Off,8093.0,1192.0,1190.0,12170.0,1190.0,12170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,Matthew Byrnes,Taiyo Watanabe,Taiyo Watanabe, , , , , , , , ,1192,1190,960,1192.0,968.0,
Third_Period,7,40,12204,Shot,,,,,,,1190.0,Regular_Attack,4759.0,1190.0,,False,False,False,0.607,0.246,0.117,0.835,,,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Toi Suzuki, , , , , , , ,1192,1190,940,1190.0,960.0,
Third_Period,7,11,12204,Shot,,,,,,,1192.0,Penalty,19482.0,1192.0,,False,False,False,0.511,0.206,0.213,0.324,,,,,,,,,,,,,,,,,,,,,,,1192.0, , , ,Jacob Mercep, , , , , , , ,1192,1190,911,1190.0,940.0,
Third_Period,7,11,12204,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,Penalty,4765.0,1190.0,8097.0,1192.0,False,False,0.406,0.066,,1192.0, , , , , , , , ,Kenta Araki,Angus Lambie, ,1192,1190,911,1192.0,911.0,
Third_Period,6,51,12204,Shot,,,,,,,1190.0,Regular_Attack,12170.0,1190.0,,False,False,False,0.433,0.283,0.43,0.814,12175.0,1192.0,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Taiyo Watanabe, ,Nic Porter, , , , , ,1192,1190,891,1192.0,911.0,
Third_Period,6,41,12204,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1192.0,Lost_Ball,12175.0,1192.0,15270.0,1190.0,,,,,,,,,,,,1192.0, , , , , , ,Nic Porter,Towa Nishimura, , , ,1192,1190,881,1190.0,891.0,
Third_Period,6,23,12204,Shot,,,,,,,1190.0,Regular_Attack,4761.0,1190.0,,False,False,False,0.354,0.186,0.257,0.133,,,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Mitsuru Takata, , , , , , , ,1192,1190,863,1192.0,881.0,
Third_Period,6,3,12204,Shot,,,,,,,1192.0,Regular_Attack,8093.0,1192.0,,False,False,True,0.545,0.252,,,,,4759.0,1190.0,401.0,,,,,,,,,,,,,,,,,,1192.0, , , ,Matthew Byrnes, , , , , , ,Toi Suzuki,1192,1190,843,1190.0,863.0,
Third_Period,5,50,12204,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1192.0,Clock_Expired,8111.0,1192.0,,,,,,,,,,,,,,1192.0, , , , , , ,Luka Krstic, , , , ,1192,1190,830,1192.0,843.0,
Third_Period,5,30,12204,Shot,,,,,,,1190.0,Regular_Attack,4763.0,1190.0,,False,False,False,0.198,0.212,0.344,0.886,12175.0,1192.0,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Yusuke Inaba, ,Nic Porter, , , , , ,1192,1190,810,1192.0,830.0,
Third_Period,5,7,12204,Shot,,,,,,,1192.0,Regular_Attack,15258.0,1192.0,4750.0,True,False,False,0.178,0.165,0.202,0.96,,,,,,,,,,,,,,,,,,,,,,,1192.0, , , ,Marcus Berehulak,Tim Putt, , , , , , ,1192,1190,787,1190.0,810.0,
Third_Period,4,49,12204,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1190.0,Lost_Ball,24831.0,1190.0,4750.0,1192.0,,,,,,,,,,,,1190.0, , , , , , ,Toshiyuki Maeda,Tim Putt, , , ,1192,1190,769,1192.0,787.0,
Third_Period,4,27,12204,Shot,,,,,,,1192.0,Regular_Attack,19482.0,1192.0,,True,False,False,0.78,0.186,0.803,0.976,,,,,,,,,,,,,,,,,,,,,,,1192.0, , , ,Jacob Mercep, , , , , , , ,1192,1190,747,1190.0,769.0,
Third_Period,3,57,12204,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1190.0,Clock_Expired,12174.0,1190.0,,,,,,,,,,,,,,1190.0, , , , , , ,Kiyomu Date, , , , ,1192,1190,717,1192.0,747.0,
Third_Period,3,33,12204,Shot,,,,,,,1192.0,Regular_Attack,19482.0,1192.0,,False,False,False,0.677,0.205,0.676,0.396,15270.0,1190.0,,,,,,,,,,,,,,,,,,,,,1192.0, , , ,Jacob Mercep, ,Towa Nishimura, , , , , ,1192,1190,693,1190.0,717.0,
Third_Period,3,19,12204,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1192.0,Lost_Ball,4749.0,1192.0,4765.0,1190.0,,,,,,,,,,,,1192.0, , , , , , ,Nathan Power,Kenta Araki, , , ,1192,1190,679,1192.0,693.0,
Third_Period,2,44,12204,Shot,,,,,,,1190.0,Regular_Attack,4763.0,1190.0,,False,False,False,0.382,0.201,0.62,0.907,12175.0,1192.0,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Yusuke Inaba, ,Nic Porter, , , , , ,1192,1190,644,1192.0,679.0,
Third_Period,2,31,12204,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1192.0,Lost_Ball,8093.0,1192.0,,,,,,,,,,,,,,1192.0, , , , , , ,Matthew Byrnes, , , , ,1192,1190,631,1190.0,644.0,
Third_Period,2,28,12204,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1190.0,Offensive_Foul,4763.0,1190.0,,,,,,,,,,,,,,1190.0, , , , , , ,Yusuke Inaba, , , , ,1192,1190,628,1192.0,631.0,
Third_Period,1,59,12204,Shot,,,,,,,1192.0,Regular_Attack,8093.0,1192.0,,False,False,False,0.549,0.246,0.911,0.327,,,,,,,,,,,,,,,,,,,,,,,1192.0, , , ,Matthew Byrnes, , , , , , , ,1192,1190,599,1190.0,628.0,
Third_Period,1,46,12204,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.0,Exclusion,8092.0,1192.0,12171.0,1190.0,False,False,0.262,0.129,,1190.0, , , , , , , , ,Charlie Negus,Daichi Ogihara, ,1192,1190,586,1192.0,599.0,
Third_Period,1,44,12204,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,1190.0, , , , , , , , , , , ,1192,1190,584,1190.0,586.0,1.0
Third_Period,1,29,12204,Shot,,,,,,,1190.0,Power_Play,4763.0,1190.0,,False,False,False,0.286,0.166,0.447,0.84,12175.0,1192.0,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Yusuke Inaba, ,Nic Porter, , , , , ,1192,1190,569,1190.0,584.0,
Third_Period,1,3,12204,Shot,,,,,,,1192.0,Regular_Attack,4749.0,1192.0,,False,False,False,0.64,0.308,0.447,0.83,15270.0,1190.0,,,,,,,,,,,,,,,,,,,,,1192.0, , , ,Nathan Power, ,Towa Nishimura, , , , , ,1192,1190,543,1190.0,569.0,
Third_Period,0,40,12204,Shot,,,,,,,1190.0,Regular_Attack,4755.0,1190.0,,False,False,False,0.291,0.263,,,,,4749.0,1192.0,401.0,,,,,,,,,,,,,,,,,,1190.0, , , ,Seiya Adachi, , , , , , ,Nathan Power,1192,1190,520,1192.0,543.0,
Third_Period,0,22,12204,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,Exclusion,4759.0,1190.0,8097.0,1192.0,False,False,0.481,0.116,,1192.0, , , , , , , , ,Toi Suzuki,Angus Lambie, ,1192,1190,502,1190.0,520.0,
Third_Period,0,21,12204,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.0,1192.0, , , , , , , , , , , ,1192,1190,501,1192.0,502.0,1.0
Third_Period,0,8,12204,Shot,,,,,,,1192.0,Power_Play,19482.0,1192.0,,False,False,False,0.852,0.144,,,,,4763.0,1190.0,401.0,,,,,,,,,,,,,,,,,,1192.0, , , ,Jacob Mercep, , , , , , ,Yusuke Inaba,1192,1190,488,1192.0,501.0,
Third_Period,0,4,12204,Shot,,,,,,,1192.0,Power_Play,8092.0,1192.0,,False,False,False,0.521,0.222,0.853,0.941,,,,,,,,,,,,,,,,,,,,,,,1192.0, , , ,Charlie Negus, , , , , , , ,1192,1190,484,1192.0,488.0,
Fourth_Period,8,0,12204,Swim_Off,8093.0,1192.0,1190.0,12170.0,1190.0,12170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,Matthew Byrnes,Taiyo Watanabe,Taiyo Watanabe, , , , , , , , ,1192,1190,480,1192.0,484.0,
Fourth_Period,7,38,12204,Shot,,,,,,,1190.0,Regular_Attack,24831.0,1190.0,,False,False,False,0.529,0.274,0.895,0.447,,,,,,,,,,,,,,,,,,,,,,,1190.0, , , ,Toshiyuki Maeda, , , , , , , ,1192,1190,458,1190.0,480.0,
Fourth_Period,7,6,12204,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1192.0,Lost_Ball,15258.0,1192.0,,,,,,,,,,,,,,1192.0, , , , , , ,Marcus Berehulak, , , , ,1192,1190,426,1190.0,458.0,
